matchup_id,name,fighter,opponent,weight_class,career_style,predicted_infight_style,style_shift_predicted,style_shift_probability,Odds,odds_numeric,implied_probability,predicted_probability,betting_edge,bet_size,prob_ko_tko,prob_submission,prob_decision,event_name,event_date,dk_link,dk_parlay_link,parlay_bet_size,parlay_combined_odds,won,potential_winnings,total_return,net,profit_multiplier,result_date
Edgar Chairez_vs_Bruno Silva,Edgar Chairez,Edgar Chairez,Bruno Silva,Flyweight,Sniper,BJJ,False,0.5186,104.0,104.0,0.495,0.8076,0.3125,3.96,0.269,0.1394,0.5916,UFC Fight Night: Muhammad vs. Bonfim,2026-06-06,https://gambly.com/gambly-bot?auto=1&prompt=edgar+chairez+moneyline,https://gambly.com/gambly-bot?auto=1&prompt=belal+muhammad+moneyline+and+edmen+shahbazyan+moneyline+and+tom+nolan+moneyline+and+santiago+luna+moneyline+and+junior+tafa+moneyline+and+matt+schnell+moneyline+and+edgar+chairez+moneyline+and+chelsea+chandler+moneyline+and+jordan+leavitt+moneyline,1.5,1202423.0,1,4.1184,8.0784,4.1184,2.04,2026-06-07
Priscila Cachoeira_vs_Chelsea Chandler,Priscila Cachoeira,Priscila Cachoeira,Chelsea Chandler,Women's Bantamweight,Mixed,BJJ,False,0.5186,117.0,117.0,0.6974,0.6329,-0.0644,0.0,0.3239,0.1676,0.5085,UFC Fight Night: Muhammad vs. Bonfim,2026-06-06,,https://gambly.com/gambly-bot?auto=1&prompt=belal+muhammad+moneyline+and+edmen+shahbazyan+moneyline+and+tom+nolan+moneyline+and+santiago+luna+moneyline+and+junior+tafa+moneyline+and+matt+schnell+moneyline+and+edgar+chairez+moneyline+and+chelsea+chandler+moneyline+and+jordan+leavitt+moneyline,1.5,1202423.0,0,0.0,0.0,0.0,0.0,2026-06-07
Chelsea Chandler_vs_Priscila Cachoeira,Chelsea Chandler,Chelsea Chandler,Priscila Cachoeira,Women's Bantamweight,Wrestler,Wrestler,False,0.5186,400.0,400.0,0.3026,0.3671,0.0644,2.74,0.3239,0.1676,0.5085,UFC Fight Night: Muhammad vs. Bonfim,2026-06-06,https://gambly.com/gambly-bot?auto=1&prompt=chelsea+chandler+moneyline,https://gambly.com/gambly-bot?auto=1&prompt=belal+muhammad+moneyline+and+edmen+shahbazyan+moneyline+and+tom+nolan+moneyline+and+santiago+luna+moneyline+and+junior+tafa+moneyline+and+matt+schnell+moneyline+and+edgar+chairez+moneyline+and+chelsea+chandler+moneyline+and+jordan+leavitt+moneyline,1.5,1202423.0,1,10.96,13.7,10.96,5.0,2026-06-07
Jordan Leavitt_vs_Joanderson Brito,Jordan Leavitt,Jordan Leavitt,Joanderson Brito,Featherweight,BJJ,Wrestler,False,0.5186,163.0,163.0,0.432,0.534,0.102,2.61,0.2369,0.2513,0.5118,UFC Fight Night: Muhammad vs. Bonfim,2026-06-06,https://gambly.com/gambly-bot?auto=1&prompt=jordan+leavitt+moneyline,https://gambly.com/gambly-bot?auto=1&prompt=belal+muhammad+moneyline+and+edmen+shahbazyan+moneyline+and+tom+nolan+moneyline+and+santiago+luna+moneyline+and+junior+tafa+moneyline+and+matt+schnell+moneyline+and+edgar+chairez+moneyline+and+chelsea+chandler+moneyline+and+jordan+leavitt+moneyline,1.5,1202423.0,0,0.0,0.0,-2.61,0.0,2026-06-07
Joanderson Brito_vs_Jordan Leavitt,Joanderson Brito,Joanderson Brito,Jordan Leavitt,Featherweight,BJJ,Wrestler,False,0.5186,,,0.568,0.466,-0.102,0.0,0.2369,0.2513,0.5118,UFC Fight Night: Muhammad vs. Bonfim,2026-06-06,,https://gambly.com/gambly-bot?auto=1&prompt=belal+muhammad+moneyline+and+edmen+shahbazyan+moneyline+and+tom+nolan+moneyline+and+santiago+luna+moneyline+and+junior+tafa+moneyline+and+matt+schnell+moneyline+and+edgar+chairez+moneyline+and+chelsea+chandler+moneyline+and+jordan+leavitt+moneyline,1.5,1202423.0,1,0.0,0.0,0.0,0.0,2026-06-07
Ketlen Souza_vs_Ariane Carnelossi,Ketlen Souza,Ketlen Souza,Ariane Carnelossi,Women's Strawweight,Mixed,BJJ,False,0.5186,-285.0,-285.0,0.5969,0.5344,-0.0624,0.0,0.3473,0.147,0.5057,UFC Fight Night: Muhammad vs. Bonfim,2026-06-06,,https://gambly.com/gambly-bot?auto=1&prompt=belal+muhammad+moneyline+and+edmen+shahbazyan+moneyline+and+tom+nolan+moneyline+and+santiago+luna+moneyline+and+junior+tafa+moneyline+and+matt+schnell+moneyline+and+edgar+chairez+moneyline+and+chelsea+chandler+moneyline+and+jordan+leavitt+moneyline,1.5,1202423.0,1,0.0,0.0,0.0,0.0,2026-06-07
Ariane Carnelossi_vs_Ketlen Souza,Ariane Carnelossi,Ariane Carnelossi,Ketlen Souza,Women's Strawweight,Striker,BJJ,False,0.5186,,,0.4031,0.4656,0.0624,0.0,0.3473,0.147,0.5057,UFC Fight Night: Muhammad vs. Bonfim,2026-06-06,,https://gambly.com/gambly-bot?auto=1&prompt=belal+muhammad+moneyline+and+edmen+shahbazyan+moneyline+and+tom+nolan+moneyline+and+santiago+luna+moneyline+and+junior+tafa+moneyline+and+matt+schnell+moneyline+and+edgar+chairez+moneyline+and+chelsea+chandler+moneyline+and+jordan+leavitt+moneyline,1.5,1202423.0,0,0.0,0.0,0.0,0.0,2026-06-07
Ilia Topuria_vs_Justin Gaethje,Ilia Topuria,Ilia Topuria,Justin Gaethje,Lightweight,BJJ,Wrestler,False,0.5186,-162.0,-162.0,0.7464,0.7273,-0.0191,0.0,0.3023,0.2014,0.4964,UFC Freedom 250,2026-06-14,,https://gambly.com/gambly-bot?auto=1&prompt=ciryl+gane+moneyline+and+michael+chandler+moneyline+and+kyle+daukaus+moneyline+and+steve+garcia+moneyline,1.54,8804.0,0,0.0,0.0,0.0,0.0,2026-06-15
Justin Gaethje_vs_Ilia Topuria,Justin Gaethje,Justin Gaethje,Ilia Topuria,Lightweight,Mixed,BJJ,False,0.5186,376.0,376.0,0.2536,0.2727,0.0191,0.0,0.3023,0.2014,0.4964,UFC Freedom 250,2026-06-14,,https://gambly.com/gambly-bot?auto=1&prompt=ciryl+gane+moneyline+and+michael+chandler+moneyline+and+kyle+daukaus+moneyline+and+steve+garcia+moneyline,1.54,8804.0,1,0.0,0.0,0.0,0.0,2026-06-15
Alex Pereira_vs_Ciryl Gane,Alex Pereira,Alex Pereira,Ciryl Gane,Heavyweight,Sniper,BJJ,False,0.5186,,,0.5,0.4423,-0.0577,0.0,0.4369,0.2003,0.3628,UFC Freedom 250,2026-06-14,,https://gambly.com/gambly-bot?auto=1&prompt=ciryl+gane+moneyline+and+michael+chandler+moneyline+and+kyle+daukaus+moneyline+and+steve+garcia+moneyline,1.54,8804.0,0,0.0,0.0,0.0,0.0,2026-06-15
Ciryl Gane_vs_Alex Pereira,Ciryl Gane,Ciryl Gane,Alex Pereira,Heavyweight,BJJ,Wrestler,False,0.5186,-100.0,-100.0,0.5,0.5577,0.0577,2.56,0.4369,0.2003,0.3628,UFC Freedom 250,2026-06-14,https://gambly.com/gambly-bot?auto=1&prompt=ciryl+gane+moneyline,https://gambly.com/gambly-bot?auto=1&prompt=ciryl+gane+moneyline+and+michael+chandler+moneyline+and+kyle+daukaus+moneyline+and+steve+garcia+moneyline,1.54,8804.0,1,2.56,5.12,2.56,2.0,2026-06-15
Josh Hokit_vs_Derrick Lewis,Josh Hokit,Josh Hokit,Derrick Lewis,Heavyweight,Mixed,BJJ,False,0.5186,-335.0,-335.0,0.6063,0.5819,-0.0244,0.0,0.4429,0.135,0.4222,UFC Freedom 250,2026-06-14,,https://gambly.com/gambly-bot?auto=1&prompt=ciryl+gane+moneyline+and+michael+chandler+moneyline+and+kyle+daukaus+moneyline+and+steve+garcia+moneyline,1.54,8804.0,1,0.0,0.0,0.0,0.0,2026-06-15
Derrick Lewis_vs_Josh Hokit,Derrick Lewis,Derrick Lewis,Josh Hokit,Heavyweight,Wrestler,Wrestler,False,0.5186,,,0.3937,0.4181,0.0244,0.0,0.4429,0.135,0.4222,UFC Freedom 250,2026-06-14,,https://gambly.com/gambly-bot?auto=1&prompt=ciryl+gane+moneyline+and+michael+chandler+moneyline+and+kyle+daukaus+moneyline+and+steve+garcia+moneyline,1.54,8804.0,0,0.0,0.0,0.0,0.0,2026-06-15
Mauricio Ruffy_vs_Michael Chandler,Mauricio Ruffy,Mauricio Ruffy,Michael Chandler,Lightweight,Mixed,BJJ,False,0.5186,,,0.7238,0.596,-0.1277,0.0,0.3095,0.2391,0.4514,UFC Freedom 250,2026-06-14,,https://gambly.com/gambly-bot?auto=1&prompt=ciryl+gane+moneyline+and+michael+chandler+moneyline+and+kyle+daukaus+moneyline+and+steve+garcia+moneyline,1.54,8804.0,1,0.0,0.0,0.0,0.0,2026-06-15
Michael Chandler_vs_Mauricio Ruffy,Michael Chandler,Michael Chandler,Mauricio Ruffy,Lightweight,BJJ,Wrestler,False,0.5186,424.0,424.0,0.2762,0.404,0.1277,2.72,0.3095,0.2391,0.4514,UFC Freedom 250,2026-06-14,https://gambly.com/gambly-bot?auto=1&prompt=michael+chandler+moneyline,https://gambly.com/gambly-bot?auto=1&prompt=ciryl+gane+moneyline+and+michael+chandler+moneyline+and+kyle+daukaus+moneyline+and+steve+garcia+moneyline,1.54,8804.0,0,0.0,0.0,-2.72,0.0,2026-06-15
Bo Nickal_vs_Kyle Daukaus,Bo Nickal,Bo Nickal,Kyle Daukaus,Middleweight,BJJ,Wrestler,False,0.5186,,,0.6409,0.5249,-0.116,0.0,0.3235,0.2705,0.406,UFC Freedom 250,2026-06-14,,https://gambly.com/gambly-bot?auto=1&prompt=ciryl+gane+moneyline+and+michael+chandler+moneyline+and+kyle+daukaus+moneyline+and+steve+garcia+moneyline,1.54,8804.0,1,0.0,0.0,0.0,0.0,2026-06-15
Kyle Daukaus_vs_Bo Nickal,Kyle Daukaus,Kyle Daukaus,Bo Nickal,Middleweight,BJJ,Wrestler,False,0.5186,257.0,257.0,0.3591,0.4751,0.116,2.62,0.3235,0.2705,0.406,UFC Freedom 250,2026-06-14,https://gambly.com/gambly-bot?auto=1&prompt=kyle+daukaus+moneyline,https://gambly.com/gambly-bot?auto=1&prompt=ciryl+gane+moneyline+and+michael+chandler+moneyline+and+kyle+daukaus+moneyline+and+steve+garcia+moneyline,1.54,8804.0,0,0.0,0.0,-2.62,0.0,2026-06-15
Diego Lopes_vs_Steve Garcia,Diego Lopes,Diego Lopes,Steve Garcia,Featherweight,Mixed,BJJ,False,0.5186,,,0.5434,0.4725,-0.0709,0.0,0.3041,0.1404,0.5555,UFC Freedom 250,2026-06-14,,https://gambly.com/gambly-bot?auto=1&prompt=ciryl+gane+moneyline+and+michael+chandler+moneyline+and+kyle+daukaus+moneyline+and+steve+garcia+moneyline,1.54,8804.0,1,0.0,0.0,0.0,0.0,2026-06-15
Steve Garcia_vs_Diego Lopes,Steve Garcia,Steve Garcia,Diego Lopes,Featherweight,Striker,BJJ,False,0.5186,138.0,138.0,0.4566,0.5275,0.0709,2.58,0.3041,0.1404,0.5555,UFC Freedom 250,2026-06-14,https://gambly.com/gambly-bot?auto=1&prompt=steve+garcia+moneyline,https://gambly.com/gambly-bot?auto=1&prompt=ciryl+gane+moneyline+and+michael+chandler+moneyline+and+kyle+daukaus+moneyline+and+steve+garcia+moneyline,1.54,8804.0,0,0.0,0.0,-2.58,0.0,2026-06-15
Manel Kape_vs_Kyoji Horiguchi,Manel Kape,Manel Kape,Kyoji Horiguchi,Flyweight,Sniper,BJJ,False,0.5194,-144.0,-144.0,0.5414,0.5688,0.0275,0.0,0.2066,0.1765,0.6169,UFC Fight Night: Kape vs. Horiguchi,2026-06-20,,https://gambly.com/gambly-bot?auto=1&prompt=hyder+amil+moneyline+and+kevin+borjas+moneyline+and+melissa+mullins+moneyline,1.58,6767.0,1,0.0,0.0,0.0,0.0,2026-06-21
Kyoji Horiguchi_vs_Manel Kape,Kyoji Horiguchi,Kyoji Horiguchi,Manel Kape,Flyweight,Wrestler,Wrestler,False,0.5194,,,0.4586,0.4312,-0.0275,0.0,0.2066,0.1765,0.6169,UFC Fight Night: Kape vs. Horiguchi,2026-06-20,,https://gambly.com/gambly-bot?auto=1&prompt=hyder+amil+moneyline+and+kevin+borjas+moneyline+and+melissa+mullins+moneyline,1.58,6767.0,0,0.0,0.0,0.0,0.0,2026-06-21
Ion Cutelaba_vs_Navajo Stirling,Ion Cutelaba,Ion Cutelaba,Navajo Stirling,Light Heavyweight,Wrestler,Wrestler,False,0.5194,,,0.4031,0.4548,0.0517,0.0,0.5252,0.1314,0.3433,UFC Fight Night: Kape vs. Horiguchi,2026-06-20,,https://gambly.com/gambly-bot?auto=1&prompt=hyder+amil+moneyline+and+kevin+borjas+moneyline+and+melissa+mullins+moneyline,1.58,6767.0,0,0.0,0.0,0.0,0.0,2026-06-21
Navajo Stirling_vs_Ion Cutelaba,Navajo Stirling,Navajo Stirling,Ion Cutelaba,Light Heavyweight,Muay_Thai,BJJ,False,0.5194,-285.0,-285.0,0.5969,0.5452,-0.0517,0.0,0.5252,0.1314,0.3433,UFC Fight Night: Kape vs. Horiguchi,2026-06-20,,https://gambly.com/gambly-bot?auto=1&prompt=hyder+amil+moneyline+and+kevin+borjas+moneyline+and+melissa+mullins+moneyline,1.58,6767.0,1,0.0,0.0,0.0,0.0,2026-06-21
Hyder Amil_vs_Christian Rodriguez,Hyder Amil,Hyder Amil,Christian Rodriguez,Featherweight,BJJ,Wrestler,False,0.5194,178.0,178.0,0.4184,0.4651,0.0467,2.57,0.2356,0.2475,0.5169,UFC Fight Night: Kape vs. Horiguchi,2026-06-20,https://gambly.com/gambly-bot?auto=1&prompt=hyder+amil+moneyline,https://gambly.com/gambly-bot?auto=1&prompt=hyder+amil+moneyline+and+kevin+borjas+moneyline+and+melissa+mullins+moneyline,1.58,6767.0,0,0.0,0.0,-2.57,0.0,2026-06-21
Christian Rodriguez_vs_Hyder Amil,Christian Rodriguez,Christian Rodriguez,Hyder Amil,Featherweight,BJJ,Wrestler,False,0.5194,,,0.5816,0.5349,-0.0467,0.0,0.2356,0.2475,0.5169,UFC Fight Night: Kape vs. Horiguchi,2026-06-20,,https://gambly.com/gambly-bot?auto=1&prompt=hyder+amil+moneyline+and+kevin+borjas+moneyline+and+melissa+mullins+moneyline,1.58,6767.0,1,0.0,0.0,0.0,0.0,2026-06-21
Vinicius Oliveira_vs_Andre Fili,Vinicius Oliveira,Vinicius Oliveira,Andre Fili,Featherweight,Striker,Striker,False,0.5194,-264.0,-264.0,0.5919,0.5601,-0.0318,0.0,0.2893,0.0984,0.6123,UFC Fight Night: Kape vs. Horiguchi,2026-06-20,,https://gambly.com/gambly-bot?auto=1&prompt=hyder+amil+moneyline+and+kevin+borjas+moneyline+and+melissa+mullins+moneyline,1.58,6767.0,1,0.0,0.0,0.0,0.0,2026-06-21
Andre Fili_vs_Vinicius Oliveira,Andre Fili,Andre Fili,Vinicius Oliveira,Featherweight,Striker,Striker,False,0.5194,,,0.4081,0.4399,0.0318,0.0,0.2893,0.0984,0.6123,UFC Fight Night: Kape vs. Horiguchi,2026-06-20,,https://gambly.com/gambly-bot?auto=1&prompt=hyder+amil+moneyline+and+kevin+borjas+moneyline+and+melissa+mullins+moneyline,1.58,6767.0,0,0.0,0.0,0.0,0.0,2026-06-21
Andre Lima_vs_Kevin Borjas,Andre Lima,Andre Lima,Kevin Borjas,Flyweight,Sniper,BJJ,False,0.5194,,,0.7131,0.5228,-0.1903,0.0,0.2304,0.1659,0.6037,UFC Fight Night: Kape vs. Horiguchi,2026-06-20,,https://gambly.com/gambly-bot?auto=1&prompt=hyder+amil+moneyline+and+kevin+borjas+moneyline+and+melissa+mullins+moneyline,1.58,6767.0,0,0.0,0.0,0.0,0.0,2026-06-21
Kevin Borjas_vs_Andre Lima,Kevin Borjas,Kevin Borjas,Andre Lima,Flyweight,Mixed,Wrestler,False,0.5194,397.0,397.0,0.2869,0.4772,0.1903,2.65,0.2304,0.1659,0.6037,UFC Fight Night: Kape vs. Horiguchi,2026-06-20,https://gambly.com/gambly-bot?auto=1&prompt=kevin+borjas+moneyline,https://gambly.com/gambly-bot?auto=1&prompt=hyder+amil+moneyline+and+kevin+borjas+moneyline+and+melissa+mullins+moneyline,1.58,6767.0,1,10.5205,13.1705,10.5205,4.97,2026-06-21
Bia Mesquita_vs_Melissa Mullins,Bia Mesquita,Bia Mesquita,Melissa Mullins,Women's Bantamweight,Mixed,BJJ,False,0.5194,,,0.7131,0.5295,-0.1836,0.0,0.3094,0.1958,0.4948,UFC Fight Night: Kape vs. Horiguchi,2026-06-20,,https://gambly.com/gambly-bot?auto=1&prompt=hyder+amil+moneyline+and+kevin+borjas+moneyline+and+melissa+mullins+moneyline,1.58,6767.0,1,0.0,0.0,0.0,0.0,2026-06-21
Melissa Mullins_vs_Bia Mesquita,Melissa Mullins,Melissa Mullins,Bia Mesquita,Women's Bantamweight,Wrestler,Wrestler,False,0.5194,397.0,397.0,0.2869,0.4705,0.1836,2.65,0.3094,0.1958,0.4948,UFC Fight Night: Kape vs. Horiguchi,2026-06-20,https://gambly.com/gambly-bot?auto=1&prompt=melissa+mullins+moneyline,https://gambly.com/gambly-bot?auto=1&prompt=hyder+amil+moneyline+and+kevin+borjas+moneyline+and+melissa+mullins+moneyline,1.58,6767.0,0,0.0,0.0,-2.65,0.0,2026-06-21
Allan Nascimento_vs_Mitch Raposo,Allan Nascimento,Allan Nascimento,Mitch Raposo,Flyweight,BJJ,Wrestler,False,0.5194,,,0.5614,0.5726,0.0112,0.0,0.2014,0.2345,0.5641,UFC Fight Night: Kape vs. Horiguchi,2026-06-20,,https://gambly.com/gambly-bot?auto=1&prompt=hyder+amil+moneyline+and+kevin+borjas+moneyline+and+melissa+mullins+moneyline,1.58,6767.0,0,0.0,0.0,0.0,0.0,2026-06-21
Mitch Raposo_vs_Allan Nascimento,Mitch Raposo,Mitch Raposo,Allan Nascimento,Flyweight,Mixed,BJJ,False,0.5194,156.0,156.0,0.4386,0.4274,-0.0112,0.0,0.2014,0.2345,0.5641,UFC Fight Night: Kape vs. Horiguchi,2026-06-20,,https://gambly.com/gambly-bot?auto=1&prompt=hyder+amil+moneyline+and+kevin+borjas+moneyline+and+melissa+mullins+moneyline,1.58,6767.0,1,0.0,0.0,0.0,0.0,2026-06-21
Gaston Bolanos_vs_Michael Aswell Jr.,Gaston Bolanos,Gaston Bolanos,Michael Aswell Jr.,Featherweight,Sniper,BJJ,False,0.5194,,,0.36,0.4255,0.0655,0.0,0.2927,0.1327,0.5746,UFC Fight Night: Kape vs. Horiguchi,2026-06-20,,https://gambly.com/gambly-bot?auto=1&prompt=hyder+amil+moneyline+and+kevin+borjas+moneyline+and+melissa+mullins+moneyline,1.58,6767.0,1,0.0,0.0,0.0,0.0,2026-06-21
Michael Aswell Jr._vs_Gaston Bolanos,Michael Aswell Jr.,Michael Aswell Jr.,Gaston Bolanos,Featherweight,Mixed,Wrestler,False,0.5194,-800.0,-800.0,0.64,0.5745,-0.0655,0.0,0.2927,0.1327,0.5746,UFC Fight Night: Kape vs. Horiguchi,2026-06-20,,https://gambly.com/gambly-bot?auto=1&prompt=hyder+amil+moneyline+and+kevin+borjas+moneyline+and+melissa+mullins+moneyline,1.58,6767.0,0,0.0,0.0,0.0,0.0,2026-06-21
Karol Rosa_vs_Luana Santos,Karol Rosa,Karol Rosa,Luana Santos,Women's Bantamweight,Striker,BJJ,False,0.5194,,,0.5,0.4693,-0.0307,0.0,0.3089,0.1762,0.5149,UFC Fight Night: Kape vs. Horiguchi,2026-06-20,,https://gambly.com/gambly-bot?auto=1&prompt=hyder+amil+moneyline+and+kevin+borjas+moneyline+and+melissa+mullins+moneyline,1.58,6767.0,0,0.0,0.0,0.0,0.0,2026-06-21
Luana Santos_vs_Karol Rosa,Luana Santos,Luana Santos,Karol Rosa,Women's Bantamweight,BJJ,Wrestler,False,0.5194,-100.0,-100.0,0.5,0.5307,0.0307,0.0,0.3089,0.1762,0.5149,UFC Fight Night: Kape vs. Horiguchi,2026-06-20,,https://gambly.com/gambly-bot?auto=1&prompt=hyder+amil+moneyline+and+kevin+borjas+moneyline+and+melissa+mullins+moneyline,1.58,6767.0,1,0.0,0.0,0.0,0.0,2026-06-21
Rafael Fiziev_vs_Manuel Torres,Rafael Fiziev,Rafael Fiziev,Manuel Torres,Lightweight,Sniper,BJJ,False,0.5194,-100.0,-100.0,0.4054,0.3413,-0.0642,0.0,0.3703,0.1222,0.5074,UFC Fight Night: Fiziev vs. Torres,2026-06-27,,https://gambly.com/gambly-bot?auto=1&prompt=manuel+torres+moneyline+and+charles+johnson+moneyline+and+julius+walker+moneyline,1.57,2762.0,1,0.0,0.0,0.0,0.0,2026-06-28
Manuel Torres_vs_Rafael Fiziev,Manuel Torres,Manuel Torres,Rafael Fiziev,Lightweight,Muay_Thai,BJJ,False,0.5194,-275.0,-275.0,0.5946,0.6587,0.0642,2.5,0.3703,0.1222,0.5074,UFC Fight Night: Fiziev vs. Torres,2026-06-27,https://gambly.com/gambly-bot?auto=1&prompt=manuel+torres+moneyline,https://gambly.com/gambly-bot?auto=1&prompt=manuel+torres+moneyline+and+charles+johnson+moneyline+and+julius+walker+moneyline,1.57,2762.0,0,0.0,0.0,-2.5,0.0,2026-06-28
Shara Magomedov_vs_Michel Pereira,Shara Magomedov,Shara Magomedov,Michel Pereira,Middleweight,Striker,BJJ,False,0.5194,-335.0,-335.0,0.6063,0.5596,-0.0467,0.0,0.4021,0.1368,0.4611,UFC Fight Night: Fiziev vs. Torres,2026-06-27,,https://gambly.com/gambly-bot?auto=1&prompt=manuel+torres+moneyline+and+charles+johnson+moneyline+and+julius+walker+moneyline,1.57,2762.0,1,0.0,0.0,0.0,0.0,2026-06-28
Michel Pereira_vs_Shara Magomedov,Michel Pereira,Michel Pereira,Shara Magomedov,Middleweight,Mixed,BJJ,False,0.5194,,,0.3937,0.4404,0.0467,0.0,0.4021,0.1368,0.4611,UFC Fight Night: Fiziev vs. Torres,2026-06-27,,https://gambly.com/gambly-bot?auto=1&prompt=manuel+torres+moneyline+and+charles+johnson+moneyline+and+julius+walker+moneyline,1.57,2762.0,0,0.0,0.0,0.0,0.0,2026-06-28
Nazim Sadykhov_vs_Matheus Camilo,Nazim Sadykhov,Nazim Sadykhov,Matheus Camilo,Lightweight,Striker,BJJ,False,0.5194,-186.0,-186.0,0.5653,0.3869,-0.1784,0.0,0.334,0.133,0.5329,UFC Fight Night: Fiziev vs. Torres,2026-06-27,,https://gambly.com/gambly-bot?auto=1&prompt=manuel+torres+moneyline+and+charles+johnson+moneyline+and+julius+walker+moneyline,1.57,2762.0,0,0.0,0.0,0.0,0.0,2026-06-28
Matheus Camilo_vs_Nazim Sadykhov,Matheus Camilo,Matheus Camilo,Nazim Sadykhov,Lightweight,Mixed,BJJ,False,0.5194,,,0.4347,0.6131,0.1784,0.0,0.334,0.133,0.5329,UFC Fight Night: Fiziev vs. Torres,2026-06-27,,https://gambly.com/gambly-bot?auto=1&prompt=manuel+torres+moneyline+and+charles+johnson+moneyline+and+julius+walker+moneyline,1.57,2762.0,1,0.0,0.0,0.0,0.0,2026-06-28
Asu Almabayev_vs_Charles Johnson,Asu Almabayev,Asu Almabayev,Charles Johnson,Flyweight,BJJ,Wrestler,False,0.5194,,,0.6409,0.5743,-0.0667,0.0,0.2052,0.1892,0.6056,UFC Fight Night: Fiziev vs. Torres,2026-06-27,,https://gambly.com/gambly-bot?auto=1&prompt=manuel+torres+moneyline+and+charles+johnson+moneyline+and+julius+walker+moneyline,1.57,2762.0,1,0.0,0.0,0.0,0.0,2026-06-28
Charles Johnson_vs_Asu Almabayev,Charles Johnson,Charles Johnson,Asu Almabayev,Flyweight,Striker,BJJ,False,0.5194,257.0,257.0,0.3591,0.4257,0.0667,2.63,0.2052,0.1892,0.6056,UFC Fight Night: Fiziev vs. Torres,2026-06-27,https://gambly.com/gambly-bot?auto=1&prompt=charles+johnson+moneyline,https://gambly.com/gambly-bot?auto=1&prompt=manuel+torres+moneyline+and+charles+johnson+moneyline+and+julius+walker+moneyline,1.57,2762.0,0,0.0,0.0,-2.63,0.0,2026-06-28
Ikram Aliskerov_vs_Brunno Ferreira,Ikram Aliskerov,Ikram Aliskerov,Brunno Ferreira,Middleweight,Striker,BJJ,False,0.5194,-270.0,-270.0,0.5934,0.6111,0.0177,0.0,0.4379,0.154,0.4082,UFC Fight Night: Fiziev vs. Torres,2026-06-27,,https://gambly.com/gambly-bot?auto=1&prompt=manuel+torres+moneyline+and+charles+johnson+moneyline+and+julius+walker+moneyline,1.57,2762.0,1,0.0,0.0,0.0,0.0,2026-06-28
Brunno Ferreira_vs_Ikram Aliskerov,Brunno Ferreira,Brunno Ferreira,Ikram Aliskerov,Middleweight,Sniper,BJJ,False,0.5194,,,0.4066,0.3889,-0.0177,0.0,0.4379,0.154,0.4082,UFC Fight Night: Fiziev vs. Torres,2026-06-27,,https://gambly.com/gambly-bot?auto=1&prompt=manuel+torres+moneyline+and+charles+johnson+moneyline+and+julius+walker+moneyline,1.57,2762.0,0,0.0,0.0,0.0,0.0,2026-06-28
Abus Magomedov_vs_Michal Oleksiejczuk,Abus Magomedov,Abus Magomedov,Michal Oleksiejczuk,Middleweight,Sniper,BJJ,False,0.5194,-335.0,-335.0,0.5921,0.6019,0.0098,0.0,0.4057,0.1153,0.479,UFC Fight Night: Fiziev vs. Torres,2026-06-27,,https://gambly.com/gambly-bot?auto=1&prompt=manuel+torres+moneyline+and+charles+johnson+moneyline+and+julius+walker+moneyline,1.57,2762.0,1,0.0,0.0,0.0,0.0,2026-06-28
Michal Oleksiejczuk_vs_Abus Magomedov,Michal Oleksiejczuk,Michal Oleksiejczuk,Abus Magomedov,Middleweight,Striker,BJJ,False,0.5194,-113.0,-113.0,0.4079,0.3981,-0.0098,0.0,0.4057,0.1153,0.479,UFC Fight Night: Fiziev vs. Torres,2026-06-27,,https://gambly.com/gambly-bot?auto=1&prompt=manuel+torres+moneyline+and+charles+johnson+moneyline+and+julius+walker+moneyline,1.57,2762.0,0,0.0,0.0,0.0,0.0,2026-06-28
Abdul Rakhman Yakhyaev_vs_Julius Walker,Abdul Rakhman Yakhyaev,Abdul Rakhman Yakhyaev,Julius Walker,Light Heavyweight,Mixed,BJJ,False,0.5194,,,0.7462,0.5606,-0.1856,0.0,0.4688,0.1879,0.3433,UFC Fight Night: Fiziev vs. Torres,2026-06-27,,https://gambly.com/gambly-bot?auto=1&prompt=manuel+torres+moneyline+and+charles+johnson+moneyline+and+julius+walker+moneyline,1.57,2762.0,1,0.0,0.0,0.0,0.0,2026-06-28
Julius Walker_vs_Abdul Rakhman Yakhyaev,Julius Walker,Julius Walker,Abdul Rakhman Yakhyaev,Light Heavyweight,Mixed,BJJ,False,0.5194,488.0,488.0,0.2538,0.4394,0.1856,2.67,0.4688,0.1879,0.3433,UFC Fight Night: Fiziev vs. Torres,2026-06-27,https://gambly.com/gambly-bot?auto=1&prompt=julius+walker+moneyline,https://gambly.com/gambly-bot?auto=1&prompt=manuel+torres+moneyline+and+charles+johnson+moneyline+and+julius+walker+moneyline,1.57,2762.0,0,0.0,0.0,-2.67,0.0,2026-06-28
Nursulton Ruziboev_vs_Andrey Pulyaev,Nursulton Ruziboev,Nursulton Ruziboev,Andrey Pulyaev,Middleweight,Mixed,BJJ,False,0.5194,-203.0,-203.0,0.5726,0.5319,-0.0408,0.0,0.4059,0.1848,0.4093,UFC Fight Night: Fiziev vs. Torres,2026-06-27,,https://gambly.com/gambly-bot?auto=1&prompt=manuel+torres+moneyline+and+charles+johnson+moneyline+and+julius+walker+moneyline,1.57,2762.0,1,0.0,0.0,0.0,0.0,2026-06-28
